Emp ID,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,turnover,promotion,dept,salary
10791,0.38,0.52,2,171,3,0,0,0,2,2
10792,0.8,0.77,4,194,3,0,0,0,2,2
10793,0.61,0.42,3,104,2,0,0,0,3,2
10794,0.61,0.56,4,176,3,0,0,0,3,2
10795,0.66,0.8,4,192,3,0,0,0,3,2
10796,0.56,0.74,3,154,2,0,0,0,3,2
10797,1.0,0.55,4,186,4,1,0,0,9,2
10798,0.73,0.86,3,200,4,0,0,0,9,2
10799,0.6,0.66,4,132,4,0,0,0,9,2
10800,0.78,0.59,5,236,3,0,0,0,9,0
10801,0.48,0.53,3,211,4,0,0,0,9,1
10802,0.9,0.77,4,273,2,0,0,0,9,1
10803,0.16,0.76,4,223,4,0,0,0,9,1
10804,0.5,0.75,3,204,2,0,0,0,9,0
10805,0.66,0.65,3,196,3,1,0,0,9,1
10806,0.44,0.37,2,219,2,0,0,0,9,1
10807,0.95,0.67,4,261,3,0,0,0,9,1
10808,0.9,0.65,3,254,2,0,0,0,8,0
10809,0.27,0.48,4,185,2,0,0,0,8,1
10810,0.51,0.74,6,98,3,0,0,0,8,1
10811,0.68,0.76,3,260,4,0,0,0,8,1
10812,0.97,0.93,5,137,2,1,0,0,8,1
10813,0.91,0.75,4,159,3,1,0,0,8,1
10814,0.76,0.88,5,265,4,0,0,0,8,1
10815,0.88,0.61,4,177,4,1,0,0,8,1
10816,0.83,0.73,4,247,2,0,0,0,8,2
10817,0.78,0.54,3,161,3,0,0,0,8,2
10818,0.52,0.38,2,103,3,0,0,0,8,2
10819,0.63,0.49,4,151,3,0,0,0,9,2
10820,0.9,0.74,3,193,3,0,0,0,9,2
10821,0.48,0.58,3,194,3,0,0,0,9,2
10822,0.7,0.6,5,208,3,0,0,0,4,2
10823,0.68,0.66,4,229,3,0,0,0,0,2
10824,0.7,0.87,3,166,2,0,0,0,0,2
10825,0.77,0.5,3,141,3,0,0,0,0,2
10826,0.73,0.93,3,249,2,0,0,0,0,2
10827,0.87,0.48,4,264,3,0,0,0,0,2
10828,0.65,0.98,3,252,2,0,0,0,6,0
10829,0.62,0.7,2,134,3,0,0,0,6,1
10830,0.53,0.51,3,274,2,1,0,0,6,2
10831,0.59,0.39,5,200,4,0,0,0,6,2
10832,0.87,0.72,2,154,3,0,0,0,0,2
10833,0.47,0.53,3,111,4,0,0,0,1,2
10834,0.96,0.81,3,247,3,0,0,0,1,1
10835,0.79,0.74,3,169,3,0,0,0,1,1
10836,0.84,0.6,3,250,3,1,0,0,1,1
10837,0.68,0.49,3,178,3,1,0,0,1,1
10838,0.86,0.66,4,251,3,0,0,0,1,1
10839,0.73,0.98,5,272,2,0,0,0,5,1
10840,0.9,0.67,2,229,4,0,0,0,7,1
10841,0.63,0.64,3,180,3,0,0,0,2,1
10842,0.71,0.72,3,271,2,0,0,0,8,1
10843,0.71,0.68,5,226,3,0,0,0,9,1
10844,0.95,0.62,4,150,2,0,0,0,4,1
10845,0.51,0.86,4,260,3,1,0,0,5,1
10846,0.77,0.91,4,161,3,0,0,0,5,1
10847,0.48,0.51,3,136,3,0,0,0,5,1
10848,0.93,0.91,2,238,2,1,0,0,7,1
10849,0.83,0.86,4,98,4,0,0,0,7,1
10850,0.61,0.73,5,156,4,0,0,0,7,1
10851,0.97,0.89,4,248,2,0,0,0,7,1
10852,0.5,0.81,3,170,2,0,0,0,7,1
10853,0.84,0.54,3,245,3,0,0,0,7,1
10854,0.58,0.38,4,203,5,0,0,0,7,1
10855,0.59,0.72,3,182,3,0,0,0,7,2
10856,0.77,0.83,3,175,3,0,0,1,7,2
10857,0.78,0.4,4,145,5,1,0,1,7,2
10858,0.6,0.96,4,220,3,1,0,1,7,2
10859,0.53,0.77,4,259,2,1,0,1,7,2
10860,0.73,0.69,3,228,2,0,0,1,7,2
10861,0.76,0.94,3,189,3,0,0,0,7,2
10862,0.12,0.61,6,257,3,0,0,0,7,2
10863,0.2,0.98,3,180,6,0,0,0,7,2
10864,0.5,0.77,4,180,3,0,0,0,7,2
10865,0.79,0.65,5,215,2,1,0,0,7,2
10866,0.96,0.68,3,132,2,0,0,0,7,2
10867,0.26,0.69,5,213,2,0,0,0,2,0
10868,0.8,0.72,4,173,3,0,0,0,2,1
10869,0.43,0.71,3,186,2,0,0,0,2,2
10870,0.87,0.71,4,157,2,0,0,0,3,2
10871,0.63,0.75,4,175,4,0,0,0,3,2
10872,0.58,0.48,3,135,3,1,0,0,3,2
10873,0.2,0.42,4,256,5,0,0,0,3,1
10874,0.62,0.71,4,268,3,0,0,0,9,1
10875,0.91,0.94,5,159,3,0,0,0,9,1
10876,0.66,0.91,3,191,4,0,0,0,9,1
10877,0.53,0.81,3,275,2,0,0,0,9,1
10878,0.52,0.98,5,217,2,1,0,0,9,1
10879,1.0,0.88,6,201,4,0,0,0,9,1
10880,0.73,0.67,4,205,3,0,0,0,9,1
10881,0.65,0.67,3,240,2,1,0,0,9,1
10882,0.5,0.95,5,137,3,0,0,0,9,1
10883,0.94,0.59,4,241,2,0,0,0,9,1
10884,0.48,0.86,5,198,4,0,0,0,9,1
10885,0.67,0.87,5,254,2,0,0,0,8,1
10886,0.73,0.94,4,262,3,0,0,0,8,1
10887,0.63,0.71,4,244,2,0,0,0,8,1
10888,0.84,0.84,4,266,3,0,0,0,8,1
10889,0.2,0.94,6,191,5,0,0,0,8,1
10890,0.76,0.57,3,148,3,1,0,0,8,1
10891,0.55,0.54,3,233,2,0,0,0,8,1
10892,0.8,0.55,4,178,2,1,0,0,8,1
10893,0.64,0.91,3,165,3,1,0,0,8,1
10894,0.59,0.97,5,179,6,0,0,0,8,2
10895,0.92,0.98,3,149,3,0,0,0,8,2
10896,0.75,0.76,3,269,2,1,0,0,9,2
10897,0.69,0.74,5,227,2,0,0,0,9,2
10898,0.82,0.93,3,247,3,0,0,0,9,2
10899,0.88,0.85,3,220,3,0,0,0,4,2
10900,0.89,0.91,3,233,2,0,0,0,0,2
10901,1.0,0.79,5,171,5,0,0,0,0,2
10902,0.66,0.91,4,234,2,1,0,0,0,2
10903,0.76,0.92,3,176,2,0,0,0,0,2
10904,0.8,0.62,5,190,4,1,0,0,0,2
10905,0.58,0.86,4,168,2,0,0,0,6,2
10906,0.73,0.93,3,205,3,0,0,0,6,0
10907,1.0,0.73,5,189,3,1,0,0,6,1
10908,0.18,0.9,4,282,4,0,0,0,6,2
10909,0.47,0.46,2,152,2,0,0,0,0,2
10910,0.92,0.64,4,217,4,0,0,0,1,2
10911,0.51,0.5,4,130,3,0,0,0,1,2
10912,0.81,0.62,4,153,4,0,0,0,1,1
10913,0.52,0.57,3,270,3,0,0,0,1,1
10914,0.95,0.96,3,220,3,0,0,0,1,1
10915,0.93,0.64,4,253,3,0,0,0,1,1
10916,0.98,0.67,4,209,6,0,0,0,5,1
10917,0.79,0.79,4,231,2,0,0,0,7,1
10918,0.99,0.73,4,240,4,0,0,0,2,1
10919,0.64,0.9,5,266,3,0,0,0,8,1
10920,0.54,0.44,3,153,2,0,0,0,9,1
10921,0.79,0.59,4,187,2,0,0,0,4,1
10922,0.55,0.98,4,185,2,1,0,0,5,1
10923,0.18,0.81,4,147,4,0,0,0,5,1
10924,0.56,0.81,4,188,3,1,0,0,5,1
10925,0.92,0.67,2,252,2,0,0,0,7,1
10926,0.99,0.75,4,163,2,0,0,0,7,1
10927,0.77,0.85,4,189,2,0,0,0,7,1
10928,0.49,0.52,3,156,2,0,0,0,7,1
10929,0.98,0.58,3,183,3,0,0,0,7,1
10930,0.18,0.54,6,209,5,1,0,0,7,1
10931,0.8,0.82,4,271,4,0,0,0,7,1
10932,0.81,0.77,5,251,2,0,0,0,7,1
10933,0.13,0.61,5,198,5,0,0,0,7,2
10934,0.58,0.97,3,274,4,1,0,1,7,2
10935,0.75,0.63,4,209,3,0,0,1,7,2
10936,0.8,0.94,4,271,4,0,0,1,7,2
10937,0.78,0.6,4,143,2,0,0,1,7,2
10938,0.92,0.6,5,236,3,1,0,1,7,2
10939,0.85,0.98,5,222,3,0,0,1,7,2
10940,0.52,0.63,3,233,3,0,0,1,7,2
10941,0.95,0.84,3,270,3,1,0,1,7,2
10942,0.81,0.92,5,258,3,0,0,1,7,2
10943,0.16,0.82,6,202,4,1,0,1,7,2
10944,0.91,0.74,3,150,2,0,0,0,2,2
10945,0.62,0.51,4,193,3,0,0,0,2,0
10946,0.24,0.42,5,210,5,0,0,0,2,1
10947,0.88,0.51,3,208,3,0,0,0,3,2
10948,0.94,0.73,3,196,3,0,0,0,3,2
10949,0.76,0.79,5,187,4,0,0,0,3,2
10950,0.49,0.67,3,140,2,0,0,0,3,2
10951,0.93,0.9,4,256,4,0,0,0,9,1
10952,0.92,0.66,4,113,3,0,0,0,9,1
10953,0.19,0.94,4,196,5,0,0,0,9,1
10954,0.66,0.76,3,170,3,0,0,0,9,1
10955,0.16,0.94,4,261,6,0,0,0,9,1
10956,0.83,0.99,5,132,3,0,0,0,9,1
10957,0.69,0.53,3,153,3,0,0,0,9,1
10958,0.82,0.53,3,147,3,1,0,0,9,1
10959,0.88,0.72,5,244,2,0,0,0,9,1
10960,0.31,0.42,4,108,4,0,0,0,9,1
10961,0.83,0.49,4,218,2,0,0,0,9,1
10962,0.94,0.52,5,133,3,0,0,0,8,1
10963,0.65,0.79,5,233,3,0,0,0,8,1
10964,0.6,0.6,4,147,3,0,0,0,8,1
10965,0.52,0.43,3,176,3,0,0,0,8,1
10966,0.66,0.89,4,169,4,0,0,0,8,1
10967,0.87,0.87,4,144,3,0,0,0,8,1
10968,0.2,0.99,5,151,3,1,0,0,8,1
10969,0.63,0.91,4,252,3,1,0,0,8,2
10970,0.69,0.98,4,180,3,0,0,0,8,2
10971,0.48,0.61,3,251,3,0,0,0,8,2
10972,0.8,0.8,4,263,4,0,0,0,8,2
10973,0.89,0.74,5,260,6,0,0,0,9,2
10974,0.67,0.63,3,227,3,0,0,0,9,2
10975,0.37,0.86,6,260,3,0,0,0,9,2
10976,0.93,0.61,5,158,3,0,0,0,4,2
10977,0.69,0.52,3,186,3,0,0,0,0,2
10978,0.16,0.61,4,171,6,0,0,0,0,2
10979,0.81,0.55,3,199,2,1,0,0,0,2
10980,0.97,0.63,5,258,2,0,0,0,0,2
10981,0.77,0.59,4,273,2,0,0,0,0,0
10982,0.75,0.78,2,259,3,0,0,0,6,1
10983,0.88,0.82,3,265,3,0,0,0,6,2
10984,0.43,0.51,5,168,4,0,0,0,6,2
10985,0.99,0.99,4,163,4,0,0,0,6,2
10986,0.59,0.65,5,265,3,0,0,0,0,2
10987,0.89,0.71,4,190,3,0,0,0,1,1
10988,0.54,0.73,3,157,3,0,0,0,1,1
10989,0.32,0.86,4,266,4,0,0,0,1,1
10990,0.17,0.55,6,240,6,0,0,0,1,1
10991,0.78,0.55,3,143,3,0,0,0,1,1
10992,0.73,0.68,3,121,5,0,0,0,1,1
10993,0.65,0.76,2,170,5,0,0,0,0,1
10994,0.8,0.71,4,161,4,0,0,0,0,1
10995,0.61,0.86,3,239,3,0,0,0,0,1
10996,0.67,0.49,3,224,3,0,0,0,0,1
10997,0.63,0.57,3,242,3,0,0,0,6,1
10998,0.51,0.58,4,140,2,1,0,0,6,1
10999,0.82,0.59,5,170,3,0,0,0,6,1
11000,0.79,0.67,5,156,2,0,0,0,6,1
11001,0.49,0.6,2,113,5,0,0,0,0,1
11002,0.7,0.59,3,138,3,0,0,0,1,1
11003,0.13,0.5,3,137,5,0,0,0,1,1
11004,0.83,0.52,5,217,3,0,0,0,1,1
11005,0.83,0.91,3,155,3,0,0,0,1,1
11006,0.19,0.83,5,280,4,0,0,0,1,1
11007,0.8,0.81,5,248,2,1,0,0,1,1
11008,0.49,0.67,2,190,8,0,0,0,5,2
11009,0.92,0.99,3,176,8,0,0,0,7,2
11010,0.81,0.55,4,217,8,0,0,0,2,2
11011,0.62,0.91,3,269,8,0,0,0,8,2
11012,0.21,0.7,3,238,8,0,0,0,9,2
11013,0.95,0.74,5,243,6,0,0,0,4,2
11014,0.51,0.8,4,198,6,0,0,0,5,2
11015,0.52,0.89,3,188,6,0,0,0,5,2
11016,0.64,0.56,3,257,6,0,0,0,5,2
11017,0.62,0.79,4,268,6,0,0,0,7,2
11018,0.73,0.88,5,233,4,1,0,0,7,2
11019,0.32,0.86,4,214,5,0,0,0,7,2
11020,0.78,0.96,2,285,3,0,0,0,7,0
11021,0.65,0.91,4,224,2,1,0,0,7,1
11022,0.56,0.92,4,224,3,0,0,0,7,2
11023,0.96,0.89,3,142,4,0,0,0,7,2
11024,0.79,0.82,4,220,3,0,0,0,7,2
11025,0.66,0.58,4,244,3,0,0,0,7,2
11026,0.67,0.68,4,171,3,0,0,0,7,1
11027,0.86,0.82,4,274,2,1,0,0,7,1
11028,0.57,0.72,4,214,2,1,0,0,7,1
11029,0.86,0.87,5,171,2,0,0,0,7,1
11030,0.52,0.59,5,150,2,0,0,0,7,1
11031,0.73,0.61,4,260,2,1,0,0,7,1
11032,0.78,0.63,5,259,3,0,0,0,7,1
11033,0.95,0.63,3,153,2,0,0,0,7,1
11034,0.75,0.61,3,263,3,0,0,0,7,1
11035,0.83,0.52,2,149,2,1,0,0,7,1
11036,0.48,1.0,4,261,3,0,0,0,2,1
11037,0.3,0.58,2,189,4,1,0,0,2,1
11038,0.72,0.85,5,237,4,0,0,0,2,1
11039,0.61,0.52,3,224,3,0,0,0,3,1
11040,0.31,0.87,6,240,3,1,0,0,3,1
11041,0.62,0.81,3,245,2,1,0,0,3,1
11042,0.48,0.49,3,268,3,0,0,0,3,1
11043,0.97,0.89,4,208,2,1,0,0,9,1
11044,0.61,0.83,4,153,2,0,0,0,9,1
11045,0.93,0.99,3,169,3,0,0,0,9,1
11046,0.89,0.39,5,218,2,0,0,0,9,1
11047,0.95,0.9,3,155,3,0,0,0,9,2
11048,0.36,0.44,5,155,3,0,0,0,9,2
11049,0.29,0.39,6,105,6,0,0,0,9,2
11050,0.65,0.83,4,251,2,0,0,0,9,2
11051,0.72,0.54,4,219,2,0,0,0,9,2
11052,0.51,0.56,4,198,2,1,0,0,9,2
11053,0.54,0.53,4,158,2,0,0,0,9,2
11054,0.66,0.58,3,157,2,0,0,0,8,2
11055,0.59,0.54,4,178,2,0,0,0,8,2
11056,0.45,0.48,3,145,2,0,0,0,8,2
11057,0.15,0.91,5,230,3,0,0,0,8,2
11058,0.95,0.53,3,174,3,0,0,0,8,2
11059,0.49,0.59,5,140,3,0,0,0,8,0
11060,0.68,0.97,3,174,2,0,0,0,8,1
11061,0.7,0.76,4,173,2,0,0,0,8,2
11062,0.9,0.73,2,203,4,0,0,0,8,2
11063,0.94,0.95,5,170,3,0,0,0,8,2
11064,0.8,0.86,3,203,3,0,0,0,8,2
11065,0.59,0.53,5,169,3,0,0,0,9,1
11066,0.43,0.96,3,109,6,0,0,0,9,1
11067,0.7,0.54,5,263,3,0,0,0,9,1
11068,0.51,0.62,4,185,3,0,0,0,4,1
11069,0.12,0.49,4,191,5,0,0,0,0,1
11070,0.14,0.56,5,259,4,1,0,0,0,1
11071,0.86,0.91,4,253,3,0,0,0,0,1
11072,0.97,0.5,3,216,3,0,0,0,0,1
11073,1.0,0.86,2,264,3,0,0,0,0,2
11074,0.49,0.63,3,181,3,1,0,0,6,2
11075,0.9,0.93,3,209,3,0,0,0,6,2
11076,0.82,0.89,4,239,2,0,0,0,6,2
11077,0.59,0.48,3,197,3,0,0,0,6,2
11078,0.97,0.57,4,150,2,0,0,0,0,2
11079,0.69,0.88,3,164,10,0,0,0,4,2
11080,0.73,0.84,3,216,8,0,0,0,4,2
11081,0.48,0.74,2,271,8,1,0,0,4,2
11082,0.94,0.49,4,176,8,0,0,0,4,2
11083,0.74,0.73,3,156,8,0,0,0,4,2
11084,0.65,0.63,4,143,8,0,0,0,4,2
11085,0.93,0.94,4,233,6,0,0,0,0,2
11086,0.57,0.67,3,138,6,1,0,0,0,2
11087,0.9,0.49,3,259,6,0,0,0,0,2
11088,0.55,0.86,4,169,6,0,0,0,0,2
11089,0.59,0.73,3,172,6,0,0,0,6,2
11090,0.72,0.98,4,156,3,0,0,0,6,2
11091,0.87,0.52,4,140,3,0,0,0,6,2
11092,0.86,0.82,4,212,2,0,0,0,6,2
11093,0.61,0.5,4,269,3,0,0,0,0,2
11094,0.45,0.63,5,111,5,0,0,0,4,2
11095,0.51,0.63,4,198,2,0,0,0,4,2
11096,0.87,0.92,4,263,3,0,0,0,4,2
11097,0.29,0.38,5,191,5,0,0,0,4,2
11098,0.57,0.64,3,188,3,0,0,0,4,2
11099,0.69,0.83,4,252,3,0,0,0,4,2
11100,0.61,0.9,2,142,3,0,0,0,5,0
11101,0.96,0.85,4,247,3,0,0,0,7,0
11102,0.16,0.61,6,269,2,0,0,0,2,0
11103,0.96,0.82,4,244,3,0,0,0,8,0
11104,0.77,0.81,4,164,3,0,0,0,9,0
11105,0.85,0.87,6,232,5,0,0,0,4,0
11106,0.37,0.49,3,177,3,0,0,0,5,0
11107,0.68,0.65,3,173,3,1,0,0,5,0
11108,0.87,0.6,5,165,2,1,0,0,5,0
11109,0.95,0.8,3,225,2,0,0,0,7,0
11110,0.84,0.63,3,121,3,1,0,0,7,1
11111,0.44,0.51,2,219,4,0,0,0,7,1
11112,0.94,0.73,4,204,2,0,0,0,7,1
11113,0.85,0.94,5,235,4,0,0,0,7,1
11114,0.75,0.51,2,215,2,1,0,0,7,1
11115,0.76,0.67,5,243,3,0,0,0,7,1
11116,0.13,0.97,4,162,6,0,0,0,7,1
11117,0.6,0.79,4,262,3,0,0,0,7,1
11118,0.45,0.55,4,206,2,0,0,0,7,1
11119,0.49,1.0,2,125,4,1,0,0,7,1
11120,0.19,0.36,3,167,5,0,0,0,7,1
11121,0.68,0.89,5,218,5,0,0,0,7,1
11122,0.53,0.91,5,181,3,0,0,0,7,1
11123,1.0,0.77,5,269,3,0,0,0,7,1
11124,0.99,0.86,3,167,2,0,0,0,7,1
11125,0.29,0.75,6,271,10,0,0,0,7,2
11126,0.54,0.83,4,201,8,1,0,0,7,2
11127,0.25,0.9,6,229,8,0,0,0,7,2
11128,0.71,0.76,4,148,8,0,0,0,2,2
11129,0.96,0.84,3,147,8,0,0,0,2,2
11130,0.8,0.9,4,211,8,0,0,0,2,2
11131,0.82,0.87,5,145,6,0,0,0,3,2
11132,0.19,0.97,6,269,6,0,0,0,3,2
11133,0.43,0.74,4,129,6,0,0,0,3,2
11134,0.62,0.84,3,270,6,0,0,0,3,2
11135,0.75,0.85,3,250,6,0,0,0,9,2
11136,0.56,0.48,5,192,2,1,0,0,9,2
11137,0.88,0.91,4,233,4,0,0,0,9,0
11138,0.63,0.57,4,192,3,0,0,0,9,0
11139,0.75,0.93,3,247,2,0,0,0,9,0
11140,0.74,1.0,4,192,4,0,0,0,9,0
11141,0.55,0.68,3,178,3,1,0,0,9,0
11142,0.87,0.55,4,197,3,0,0,0,9,0
11143,0.13,0.9,5,264,6,0,0,0,9,0
11144,0.33,0.64,2,274,3,1,0,0,9,0
11145,0.89,0.97,4,147,2,0,0,0,9,1
11146,0.56,0.94,3,154,3,1,0,0,8,1
11147,0.95,0.61,3,224,2,1,0,0,8,1
11148,0.57,0.59,4,250,2,0,0,0,8,1
11149,0.72,0.53,3,179,3,0,0,0,8,1
11150,0.28,0.44,4,170,2,0,0,0,8,1
11151,0.54,0.61,4,118,5,0,0,0,8,1
11152,0.54,0.95,4,256,3,0,0,0,8,1
11153,0.99,0.8,3,209,2,0,0,0,8,2
11154,0.37,0.69,2,146,3,0,0,0,8,2
11155,0.77,0.87,3,275,4,1,0,0,8,2
11156,0.7,0.88,4,180,2,0,0,0,8,2
11157,0.8,0.74,3,228,3,0,0,0,9,2
11158,0.52,0.63,3,204,3,0,0,0,9,2
11159,0.69,0.55,3,172,2,0,0,0,9,2
11160,0.6,0.62,5,274,3,0,0,0,4,2
11161,0.74,0.64,3,136,2,0,0,0,0,2
11162,0.69,0.82,4,252,3,1,0,0,0,2
11163,0.78,0.89,4,137,3,0,0,0,0,2
11164,0.77,0.75,4,191,3,0,0,0,0,2
11165,0.91,0.68,4,132,4,0,0,0,0,2
11166,0.54,0.68,6,249,5,0,0,0,6,2
11167,0.48,0.77,6,274,6,0,0,0,6,2
11168,0.55,0.96,3,194,3,0,0,0,6,2
11169,0.17,0.36,6,191,2,0,0,0,6,2
11170,0.77,0.83,5,216,4,0,0,0,0,2
11171,0.93,0.98,3,241,3,0,0,0,0,2
11172,0.65,0.91,4,243,5,1,0,0,0,2
11173,0.67,0.52,4,207,3,0,0,0,0,2
11174,0.95,0.88,3,199,3,0,0,0,0,2
11175,0.61,0.97,6,286,4,0,0,0,6,2
11176,0.57,0.39,4,132,3,0,0,0,6,0
11177,0.65,1.0,4,229,4,0,0,0,6,1
11178,0.85,0.81,4,260,3,0,0,0,6,2
11179,0.61,0.96,3,214,2,0,0,0,0,2
11180,0.65,0.9,6,217,4,1,0,1,1,2
11181,0.92,0.93,4,225,2,0,0,1,1,2
11182,0.37,0.41,2,113,3,0,0,1,1,2
11183,0.48,0.77,5,250,2,0,0,1,1,2
11184,0.82,0.91,5,271,2,0,0,1,1,2
11185,0.84,0.75,4,135,3,0,0,1,1,2
11186,0.57,0.46,2,100,6,1,0,1,5,2
11187,0.8,0.75,4,224,3,0,0,1,7,2
11188,0.49,0.91,4,134,4,0,0,0,2,1
11189,0.79,0.82,5,158,2,0,0,0,8,1
11190,0.48,0.67,3,183,2,0,0,0,9,1
11191,0.28,0.89,4,97,6,0,0,0,4,1
11192,0.47,0.56,4,226,3,0,0,0,5,1
11193,0.91,0.6,4,235,4,1,0,0,5,1
11194,0.75,0.6,4,186,10,1,0,0,5,1
11195,0.61,0.89,3,242,10,0,0,0,7,0
11196,0.47,0.79,3,284,10,0,0,0,7,1
11197,0.22,0.7,2,274,10,0,0,0,7,0
11198,0.5,0.48,4,130,10,0,0,0,7,0
11199,0.56,0.87,3,146,10,0,0,0,7,1
11200,0.84,0.85,4,207,10,0,0,0,7,1
11201,0.69,0.72,4,210,2,1,0,0,7,0
11202,0.53,0.64,3,143,2,0,0,0,7,1
11203,0.17,0.57,4,116,3,0,0,0,7,2
11204,0.48,0.71,2,162,3,1,0,0,7,0
11205,0.94,0.51,3,242,3,0,0,0,7,2
11206,0.77,0.89,4,153,7,0,0,0,7,2
11207,1.0,0.72,5,194,7,1,0,0,7,2
11208,0.49,0.65,4,233,7,0,0,0,7,2
11209,0.93,0.73,4,283,7,0,0,0,7,0
11210,0.38,0.43,3,188,7,0,0,0,7,2
11211,0.6,0.54,4,182,6,0,0,0,7,2
11212,0.5,0.82,2,286,6,0,0,0,7,2
11213,0.97,0.55,5,212,6,0,0,0,7,0
11214,0.93,0.95,5,176,6,0,0,1,2,2
11215,0.5,1.0,5,264,8,0,0,1,2,0
11216,0.52,0.84,3,261,8,0,0,1,2,1
11217,0.5,0.71,4,163,8,0,0,1,3,2
11218,0.55,0.4,3,139,8,0,0,1,3,2
11219,0.95,0.84,3,261,8,1,0,1,3,2
11220,0.48,0.42,2,275,6,1,0,1,3,2
11221,0.51,0.39,5,132,6,1,0,1,9,1
11222,0.96,0.48,3,202,6,0,0,0,9,1
11223,0.97,0.84,4,177,6,0,0,0,9,1
11224,0.97,0.66,5,234,6,0,0,0,9,1
11225,0.71,0.54,4,188,6,0,0,0,9,1
11226,0.82,0.49,5,203,6,0,0,0,9,1
11227,0.57,1.0,4,227,10,0,0,0,9,1
11228,0.48,0.93,3,150,10,0,0,0,9,1
11229,0.71,0.64,3,267,3,0,0,0,9,1
11230,0.63,0.61,5,186,10,0,0,0,9,1
11231,0.99,0.84,4,142,10,0,0,0,9,0
11232,0.79,0.83,3,126,10,1,0,0,8,1
11233,0.65,0.85,4,201,10,0,0,0,8,1
11234,0.7,0.85,4,142,2,0,0,0,8,1
11235,0.99,0.94,4,167,4,0,0,0,8,1
11236,0.65,0.62,4,258,2,0,0,0,8,0
11237,0.92,0.85,3,207,2,0,0,0,8,1
11238,0.24,0.5,4,282,4,1,0,0,8,1
11239,0.39,0.89,3,188,5,0,0,0,8,1
11240,0.82,0.85,3,214,2,0,0,0,8,0
11241,0.78,0.89,4,272,2,0,0,0,8,1
11242,0.62,0.79,3,259,3,0,0,0,8,2
11243,0.6,0.61,5,191,2,1,0,0,9,0
11244,0.49,0.57,3,192,3,0,0,0,9,2
11245,0.82,0.82,3,164,3,0,0,0,9,0
11246,0.48,0.81,4,149,2,0,0,0,4,2
11247,0.69,0.56,4,149,3,0,0,0,0,2
11248,0.4,0.89,2,165,3,0,0,0,0,2
11249,0.72,0.8,3,222,3,0,0,0,0,2
11250,0.75,0.84,5,222,3,1,0,0,0,2
11251,0.5,0.77,3,265,3,0,0,0,0,2
11252,0.78,0.5,5,247,4,0,0,0,6,2
11253,0.76,0.45,4,147,2,0,0,0,6,2
11254,0.94,0.52,3,273,3,0,0,0,6,0
11255,0.24,0.94,6,144,4,0,0,0,6,1
11256,0.99,0.66,3,181,2,0,0,0,0,2
11257,0.67,0.64,3,198,2,1,0,0,4,2
11258,0.76,0.57,5,255,4,0,0,0,4,2
11259,0.76,0.77,4,169,10,0,0,0,4,2
11260,0.55,0.64,4,201,10,1,0,0,4,2
11261,0.74,0.6,4,274,10,1,0,0,4,2
11262,0.81,0.85,4,134,10,1,0,0,4,2
11263,0.98,0.67,3,190,10,0,0,0,0,2
11264,0.98,0.98,4,170,10,0,0,0,0,2
11265,0.58,0.91,3,154,10,0,0,0,6,0
11266,0.18,0.75,3,142,2,0,0,0,6,1
11267,0.57,0.67,5,235,2,0,0,0,6,1
11268,0.7,0.62,3,110,3,0,0,0,6,1
11269,0.49,0.77,3,211,3,0,0,0,0,0
11270,0.7,0.56,4,214,3,0,0,1,4,2
11271,0.16,0.93,5,210,7,0,0,1,4,2
11272,0.58,0.59,3,207,7,0,0,1,4,2
11273,0.66,0.57,4,161,7,0,0,1,4,2
11274,0.51,0.55,2,102,7,0,0,1,4,2
11275,0.48,0.84,4,186,7,0,0,1,4,2
11276,0.56,0.71,3,211,6,0,0,1,5,1
11277,0.81,0.62,3,240,6,0,0,1,7,1
11278,0.57,0.7,4,237,6,0,0,0,2,1
11279,0.66,0.53,3,164,6,0,0,0,8,1
11280,0.22,0.91,6,222,8,0,0,0,9,1
11281,0.96,0.71,3,205,8,1,0,0,4,2
11282,0.87,0.88,4,140,8,0,0,0,5,2
11283,0.61,0.42,2,103,8,0,0,0,5,2
11284,0.66,0.85,3,178,8,1,0,0,5,2
11285,0.9,0.51,4,137,6,0,0,0,7,2
11286,0.64,0.67,3,143,6,0,0,0,7,2
11287,0.76,0.82,4,170,6,0,0,0,7,2
11288,0.97,0.41,5,135,6,0,0,0,7,2
11289,0.69,0.76,3,174,6,0,0,0,7,2
11290,0.98,0.55,3,166,6,1,0,0,7,2
11291,0.18,0.61,5,174,6,0,0,0,7,2
11292,0.62,0.91,3,251,10,0,0,0,7,2
11293,0.29,0.37,6,187,10,1,0,0,7,0
11294,0.87,0.48,5,170,3,0,0,0,7,1
11295,0.91,0.64,3,241,10,0,0,0,7,2
11296,0.53,0.79,3,221,10,1,0,0,7,2
11297,0.69,0.73,4,257,10,1,0,0,7,2
11298,0.14,0.58,4,275,10,0,0,0,7,2
11299,0.7,0.77,4,245,2,0,0,0,7,1
11300,0.77,0.75,6,246,6,0,0,0,7,1
11301,0.77,0.76,6,263,6,0,0,0,7,1
11302,0.76,0.99,3,133,4,0,0,0,7,1
11303,0.66,0.49,4,157,3,0,0,0,7,1
11304,0.5,0.95,3,198,4,0,0,0,2,1
11305,0.57,0.9,5,145,3,0,0,0,2,1
11306,0.97,0.62,6,118,2,0,0,0,2,1
